id_of_tweet;tokens_by_Frequency
4149019083;"{ rt:19}; { e:9}; { https:8}; { co:8}; { di:7}; { benji_mascolo:6}; { per:6}; { che:5}; { un:4}; { benjiefede:4}; { ci:4}; { fedefederossi:3}; { domani:3}; { il:3}; { non:3}; { la:3}; { sono:2}; { si:2}; { chi:2}; { è:2}; { mai:2}; { amici18:2}; { sera:2}; { sempre:2}; { le:2}; { nostra:2}; { vediamo:2}; { aboutriki:2}; { facce:1}; { faccio:1}; { boh:1}; { sembro:1}; { meme:1}; { vivente:1}; { sopratutto:1}; { dove:1}; { nascondono:1}; { nelle:1}; { dune:1}; { della:1}; { sabbia:1}; { scattare:1}; { quando:1}; { mangi:1}; { come:1}; { cinghiale:1}; { perché:1}; { sei:1}; { vacanza:1}; { dici:1}; "
3419845179;"{ rt:19}; { stray_kids:17}; { kids:16}; { stray:15}; { 스트레이:15}; { 키즈:15}; { straykids:15}; { 스트레이키즈:15}; { 2019:14}; { gt:13}; { teaser:13}; { lt:12}; { 6pm:11}; { doubleknot:11}; { double:10}; { knot:10}; { images:10}; { 10:10}; { 09:10}; { https:7}; { co:6}; { youmakestra:3}; { video:3}; { clé:3}; { 2:3}; { 06:3}; { youmakestraykidsstay:2}; { youmakestrayk:2}; { youmakestray:2}; { yellow:2}; { wood:2}; { 19:2}; { 컴백:2}; { 공개:2}; { clé2_yellowwood:2}; { 부작용:2}; { intro:2}; { 아이엔:1}; { i_n:1}; { youmakestraykid:1}; { 창빈:1}; { changbin:1}; { 우진:1}; { woojin:1}; { 필릭스:1}; { felix:1}; { 한:1}; { han:1}; { youmakestraykidss:1}; { 방찬:1}; "
2984381056;"{ rt:15}; { il:9}; { valerio_scanu:9}; { di:9}; { https:8}; { co:7}; { e:5}; { la:5}; { da:4}; { diregiovani:4}; { diretta:4}; { le:4}; { mimì:4}; { mediasetplay:3}; { è:3}; { buon:3}; { compleanno:3}; { della:3}; { milano:3}; { 21:3}; { per:2}; { su:2}; { puntate:2}; { siamo:2}; { con:2}; { ieri:2}; { che:2}; { potete:2}; { rivedere:2}; { sulla:2}; { nostra:2}; { pagina:2}; { ecco:2}; { h:2}; { valerioscanu:2}; { mattino5:2}; { allmusicitalia:2}; { 2019:2}; { settima:2}; { edizione:2}; { mia:2}; { martini:2}; { tutte:2}; { vi:2}; { non:2}; { valerio:2}; { buoncompleannomimì:2}; { ospiti:2}; { giordanaangi:2}; { sanremo_summer:2}; "
2350026720;"{ rt:12}; { enzaaltieri:7}; { https:6}; { co:6}; { pugliessino:5}; { si:5}; { è:5}; { che:5}; { del:4}; { come:3}; { nel:3}; { l:3}; { per:3}; { una:3}; { se:3}; { la:3}; { non:3}; { cerchi:3}; { lo:2}; { il:2}; { di:2}; { circeanna:2}; { persona:2}; { mirianagrassi1:2}; { anche:2}; { ho:2}; { bobbirok:2}; { un:2}; { vedo:1}; { lontananza:1}; { bachelor:1}; { titolo:1}; { studio:1}; { universitario:1}; { medioevo:1}; { indicava:1}; { avanzamento:1}; { dei:1}; { t4debt46yv:1}; { effetti:1}; { sono:1}; { sinonimi:1}; { sarà:1}; { baccelliere:1}; { spagnolo:1}; { vulgar:1}; { empollón:1}; { classico:1}; { bachiller:1}; { usato:1}; "
2158759025;"{ rt:16}; { di:15}; { il:12}; { la:11}; { valerio_scanu:11}; { eleonoradaniele:7}; { che:7}; { un:7}; { storie_italiane:7}; { e:5}; { è:5}; { per:4}; { progetto:4}; { l:4}; { valerio:3}; { 1:3}; { come:3}; { telethonitalia:3}; { anche:3}; { speciale:3}; { natale:3}; { molto:3}; { con:3}; { annaspocchiossa:3}; { quello:3}; { tua:3}; { ilcantanterai1:2}; { mio:2}; { scanu:2}; { sotto:2}; { maschera:2}; { ti:2}; { fratello:2}; { questo:2}; { sia:2}; { _francy73:2}; { canto:2}; { https:2}; { co:2}; { anomis_anomis70:2}; { 2020:2}; { album:2}; { essere:2}; { sono:2}; { telethon2020:2}; { voce:2}; { forza:2}; { tonino:2}; { padre:2}; { milly_carlucci:1}; "
2983182773;"{ rt:20}; { valerio_scanu:20}; { affrontiamoci:16}; { eleonoradaniele:13}; { raiuno:13}; { storieitaliane:12}; { storie_italiane:10}; { https:7}; { co:7}; { è:4}; { grazie:3}; { il:3}; { samuel_peron:3}; { anche:3}; { tu:3}; { al:2}; { su:2}; { bellissimo:2}; { vedere:2}; { video:2}; { del:2}; { nuovo:2}; { singolo:2}; { di:2}; { storieitalia:2}; { lisa96_vs:2}; { giulianapoce:2}; { marziaronc:2}; { benedictaboccol:2}; { solo:2}; { bello:2}; { se:2}; { e:2}; { ti:2}; { che:2}; { sei:2}; { noi:2}; { balzato:1}; { secondo:1}; { posto:1}; { dei:1}; { brani:1}; { più:1}; { venduti:1}; { itunes:1}; { annaspocchiossa:1}; { il_pannocchia1:1}; { ilgranderio:1}; { scherzi:1}; { delirio:1}; "
201197015;"{ rt:18}; { valerio_scanu:11}; { di:10}; { il:7}; { un:7}; { e:7}; { https:7}; { co:7}; { per:6}; { linoguanciale:5}; { eleonoradaniele:3}; { che:3}; { è:3}; { lallieva3:3}; { l:3}; { bene:2}; { ti:2}; { se:2}; { allmusicitalia:2}; { dal:2}; { con:2}; { nuovo:2}; { singolo:2}; { ballandoconlestelle:2}; { ultima:2}; { ci:2}; { lo:2}; { la:2}; { vi:2}; { su:2}; { caro:1}; { sai:1}; { voglio:1}; { come:1}; { fossi:1}; { fratello:1}; { questo:1}; { terribile:1}; { giorno:1}; { lutto:1}; { quando:1}; { ero:1}; { isola:1}; { honduras:1}; { volevo:1}; { abbandonare:1}; { sentire:1}; { mio:1}; { padre:1}; { dallo:1}; "
32604352;"{ 4:10}; { 10:6}; { 2:5}; { 5:5}; { onion:4}; { bucks:4}; { bread:4}; { 8:4}; { cheese:4}; { mix:4}; { 1:4}; { meal:3}; { celery:3}; { carrot:3}; { family:3}; { 00:3}; { dinner:3}; { beans:3}; { feeds:3}; { 6:3}; { pasta:3}; { red:3}; { chicken:2}; { fresh:2}; { peppers:2}; { 9:2}; { less:2}; { chik:2}; { rest:2}; { sandwhiches:2}; { hash:2}; { black:2}; { bean:2}; { eats:2}; { corn:2}; { broc:2}; { style:2}; { real:2}; { parmesan:2}; { follow:2}; { eggs:2}; { tuna:2}; { soup:2}; { hamburger:2}; { good:2}; { honey:2}; { apples:2}; { sliced:2}; { garlic:2}; { green:2}; "
561948464;"{ rt:20}; { valerio_scanu:14}; { https:10}; { co:9}; { è:7}; { una:7}; { e:7}; { che:6}; { il:6}; { per:6}; { di:5}; { mia:4}; { le:4}; { storie_italiane:4}; { eleonoradaniele:4}; { raiuno:4}; { della:3}; { dalla:3}; { un:3}; { alla:3}; { la:3}; { affrontiamoci:3}; { intervista:3}; { vita:2}; { mio:2}; { viaggio:2}; { valerio:2}; { scanu:2}; { mi:2}; { si:2}; { l:2}; { colui:2}; { canta:2}; { gioia:2}; { melodia:2}; { al:2}; { oggi:2}; { radio:2}; { tg2:2}; { su:2}; { 000:2}; { nella:1}; { mai:1}; { arrendersi:1}; { frase:1}; { ho:1}; { fatto:1}; { diventata:1}; { mantra:1}; { contro:1}; "
202588307;"{ rt:17}; { che:13}; { di:10}; { il:9}; { giuseppeconteit:8}; { e:8}; { un:7}; { per:6}; { la:6}; { io:6}; { l:5}; { questo:5}; { al:4}; { è:4}; { andreascanzi:4}; { avrei:4}; { della:3}; { da:3}; { le:3}; { ti:3}; { dell:3}; { con:3}; { co:3}; { del:3}; { conte:3}; { non:3}; { stiamo:3}; { una:2}; { pagina:2}; { massimo:2}; { anni:2}; { fa:2}; { domani:2}; { alla:2}; { poi:2}; { silvia:2}; { emergenza:2}; { stato:2}; { tempo:2}; { mi:2}; { https:2}; { sono:2}; { essere:2}; { mes:2}; { però:2}; { si:2}; { ha:2}; { detto:2}; { luigidimaio:2}; { accordo:2}; "
162672772;"{ rt:20}; { https:17}; { co:17}; { thegooddoctor:15}; { episode:9}; { gooddoctorabc:8}; { shaun:5}; { lea:5}; { new:4}; { tonight:4}; { monday:3}; { 4:3}; { spoilertv:3}; { good:3}; { doctor:3}; { 10:3}; { 9c:3}; { on:3}; { the:3}; { been:2}; { endgameshea:2}; { 8:2}; { season:2}; { would:2}; { see:2}; { shea:2}; { how:2}; { a:2}; { promo:2}; { promotional:2}; { photos:2}; { press:2}; { release:2}; { uncertainty:2}; { principle:2}; { ex:2}; { abc:2}; { get:2}; { do:2}; { tv:2}; { in:2}; { dovexstoespos:2}; { preparing:1}; { entire:1}; { life:1}; { miss:1}; { unforgettable:1}; { reaching:1}; { wondering:1}; { like:1}; "
831131341253124096;"{ rt:17}; { mammaraffy:16}; { valerio_scanu:12}; { https:8}; { co:8}; { di:8}; { valerio:7}; { scanu:6}; { il:6}; { la:6}; { singolo:6}; { l:6}; { nuovo:6}; { e:4}; { grande:4}; { ci:3}; { valerioscanu:3}; { copertina:3}; { anche:3}; { del:3}; { bellissima:3}; { non:3}; { vedo:3}; { ora:3}; { eleonoradaniele:2}; { che:2}; { è:2}; { ed:2}; { io:2}; { nowplaying:2}; { natyloveyou:2}; { ormai:2}; { siamo:2}; { questo:2}; { giuro:2}; { video:2}; { dal:2}; { attesa:2}; { lucagiudice_:2}; { capovolgoilmondo:2}; { capovolgo:2}; { mondo:2}; { questa:1}; { sì:1}; { una:1}; { bella:1}; { notizia:1}; { storieitaliane:1}; { finalmente:1}; { grazie:1}; "
4580699608;"{ rt:20}; { valerio_scanu:14}; { putignano:10}; { e:10}; { https:8}; { co:8}; { per:8}; { di:7}; { il:7}; { grande:6}; { livetour2018:5}; { da:5}; { valerio:5}; { la:5}; { oᗡnow:4}; { oƃ:4}; { oλoԁ:4}; { ͻ:4}; { non:4}; { due:4}; { scanu:4}; { un:4}; { armatascanu:3}; { del:3}; { live:3}; { tu:3}; { sognare:3}; { costa:3}; { nulla:3}; { farlo:3}; { serve:3}; { una:3}; { fiducia:3}; { è:3}; { ieri:2}; { grazie:2}; { che:2}; { francescadivs:2}; { capovolgoilmondo:2}; { gammastereoroma:2}; { capovolgo:2}; { mondo:2}; { paulinne_vs:2}; { ti:2}; { qui:2}; { ed:2}; { si:2}; { mammaraffy:2}; { 4:2}; { agosto:2}; "
327894673;"{ rt:18}; { https:10}; { co:9}; { e:9}; { è:9}; { valerio_scanu:8}; { che:8}; { la:8}; { di:7}; { ilcantantemascherato:7}; { angelo:7}; { per:6}; { il:5}; { scanu:5}; { sono:4}; { l:4}; { un:4}; { valerio:4}; { le:4}; { ha:3}; { compleanno:3}; { non:3}; { milly_carlucci:2}; { allmusicitalia:2}; { artista:2}; { ne:2}; { su:2}; { tuo:2}; { auguri:2}; { buon:2}; { una:2}; { ho:2}; { sabrinasalerno:2}; { avete:2}; { ad:2}; { canzone:2}; { nei:2}; { maschera:2}; { si:2}; { quello:2}; { c:2}; { io:2}; { sue:2}; { mariotto:2}; { br8mike:2}; { comunque:2}; { volta:2}; { vai:1}; { grande:1}; { 956wlj4vni:1}; "
501989361;"{ n:2}; { t:1}; { f:1}; { u:1}; "
3002946545;"{ rt:20}; { valerio_scanu:11}; { per:7}; { di:6}; { la:5}; { è:5}; { https:5}; { co:5}; { l:5}; { ilcantantemascherato:5}; { che:4}; { da:4}; { il:4}; { ha:3}; { le:3}; { e:3}; { fatto:3}; { del:3}; { storieitaliane:3}; { tutti:3}; { se:2}; { ci:2}; { milly_carlucci:2}; { grazie:2}; { sabrinasalerno:2}; { valerioscanu:2}; { covid2019italia:2}; { ad:2}; { una:2}; { pertuttelevolteche:2}; { sanremorai:2}; { storie_italiane:2}; { vienidame:2}; { vienidamerai:2}; { sua:2}; { esperienza:2}; { angelo:2}; { uno:2}; { pontifex_it:1}; { pandemia:1}; { costretto:1}; { stare:1}; { più:1}; { distanti:1}; { gesù:1}; { nel:1}; { presepe:1}; { mostra:1}; { via:1}; { della:1}; "
549375513;"{ rt:20}; { valerio:19}; { scanu:19}; { radiocalabriafm:8}; { gammastereoroma:5}; { che:4}; { di:4}; { io:3}; { per:3}; { tutte:3}; { le:3}; { volte:3}; { radiosiciliarse:3}; { il:2}; { ti:2}; { un:2}; { ed:2}; { sui:2}; { nostri:2}; { passi:2}; { indissolubile:2}; { mio:2}; { eleonoradaniele:1}; { caro:1}; { valerio_scanu:1}; { sai:1}; { bene:1}; { voglio:1}; { come:1}; { se:1}; { fossi:1}; { fratello:1}; { questo:1}; { terribile:1}; { giorno:1}; { lutto:1}; { vivrò:1}; { senza:1}; { te:1}; { radioolbiaweb:1}; { adesso:1}; { onda:1}; { https:1}; { co:1}; { npvs5dgkny:1}; { radiolisola:1}; { nowplaying:1}; { rsptorino:1}; { stefano:1}; { borzi:1}; "
3017805851;"{ rt:17}; { valerio_scanu:11}; { https:10}; { co:9}; { il:6}; { per:5}; { intervista:4}; { è:4}; { mia:4}; { valerio:4}; { un:4}; { le:3}; { di:3}; { la:3}; { della:3}; { affrontiamoci:3}; { scanu:3}; { l:3}; { e:3}; { che:3}; { alla:3}; { tg2:3}; { recensiamomusic:2}; { valerioscanu:2}; { mi:2}; { quella:2}; { mimì:2}; { si:2}; { vi:2}; { mio:2}; { sardegna:2}; { luglio:2}; { 30:2}; { rs5:2}; { ha:2}; { colui:2}; { dalla:2}; { gioia:2}; { melodia:2}; { una:2}; { oggi:2}; { raidue:2}; { piacciono:1}; { belle:1}; { voci:1}; { come:1}; { urwjhmurhz:1}; { uhi:1}; { allmusicitalia:1}; { buon:1}; "
4636530203;"{ rt:20}; { valerio_scanu:17}; { raiuno:12}; { eleonoradaniele:10}; { storieitaliane:9}; { https:8}; { storie_italiane:8}; { co:7}; { con:6}; { 1:4}; { di:4}; { e:4}; { sanremorai:4}; { la:4}; { guarda:4}; { è:3}; { che:3}; { 000:3}; { diretta:3}; { su:3}; { si:3}; { il:3}; { andata:2}; { un:2}; { sanremo:2}; { blogsocialtv1:2}; { boom:2}; { ieri:2}; { mattina:2}; { al:2}; { parte:2}; { francescaalotta:2}; { lina_palmese:2}; { carmenrusso_:2}; { prossimo:2}; { anno:2}; { può:2}; { dire:2}; { domani:2}; { ci:2}; { unomattinainfamiglia:2}; { ingridmucci:2}; { lucarosini2:2}; { tutti:2}; { magnifichenote:1}; { così:1}; { scrivo:1}; { canzooooooni:1}; { laura_ganna:1}; { raiplay:1}; "
2949998247;"{ rt:19}; { il:6}; { mammaraffy:6}; { live:6}; { https:6}; { vi:5}; { valerioscanu:5}; { co:5}; { di:5}; { e:4}; { valerio:4}; { scanu:4}; { non:4}; { ilcantanterai1:4}; { valerio_scanu:4}; { alle:3}; { con:3}; { aspettiamo:3}; { si:3}; { questo:3}; { un:3}; { come:3}; { solograndiperformance:3}; { la:3}; { che:3}; { ti:3}; { oggi:2}; { 18:2}; { mio:2}; { mondo:2}; { 29:2}; { gennaio:2}; { prima:2}; { serata:2}; { su:2}; { rai1:2}; { della:2}; { dimenticare:2}; { impossibile:2}; { lo:2}; { maschera:2}; { amateur:2}; { video:2}; { recording:2}; { cantodinatale:2}; { eleonoradaniele:2}; { bene:2}; { fatto:2}; { monicaleofreddi:1}; { diretta:1}; "
82659565;"{ di:17}; { rt:13}; { il:9}; { e:7}; { co:7}; { https:6}; { del:5}; { telefisco:5}; { è:4}; { 2didenari:4}; { una:4}; { edizione:4}; { la:4}; { l:3}; { un:3}; { che:3}; { chi:3}; { con:3}; { qjhzyibgsq:3}; { della:3}; { per:3}; { qui:2}; { copertina:2}; { dell:2}; { vdangerio:2}; { ha:2}; { anno:2}; { pochi:2}; { xxx:2}; { follou:2}; { link:2}; { webinar:2}; { 28:2}; { gennaio:2}; { più:2}; { al:2}; { tutti:2}; { servizi:2}; { professionali:2}; { sole24ore:2}; { carlinivittorio:1}; { threat:1}; { economia:1}; { invisibile:1}; { disgregazione:1}; { lavoro:1}; { canne:1}; { colore:1}; { verde:1}; { indicato:1}; "
4549685356;"{ rt:20}; { valerio_scanu:18}; { storieitaliane:13}; { storie_italiane:11}; { eleonoradaniele:10}; { raiuno:10}; { per:8}; { https:8}; { co:7}; { di:6}; { e:5}; { non:3}; { anche:3}; { su:3}; { domani:3}; { il:3}; { la:3}; { si:3}; { una:3}; { sanremo2019:3}; { oggi:2}; { al:2}; { ospiti:2}; { mia:2}; { martini:2}; { che:2}; { blogsocialtv1:2}; { ci:2}; { gara:2}; { é:2}; { studio:2}; { con:2}; { unsolonome7:2}; { bello:2}; { è:2}; { puntata:2}; { 1:2}; { elisabettadelog:1}; { dire:1}; { secondo:1}; { posto:1}; { tendenza:1}; { emy40850356:1}; { eccoci:1}; { stamattina:1}; { sintonizzata:1}; { te:1}; { 6dh0luhk3k:1}; { elymiele:1}; { senza:1}; "
2853761597;"{ rt:18}; { epicfail:10}; { the:6}; { amp:4}; { https:3}; { most:2}; { theoutthere2016:2}; { lightning:2}; { info:2}; { lazy:2}; { do:2}; { christ:2}; { be:2}; { co:2}; { masonraedixon:1}; { realdonaldtrump:1}; { an:1}; { 4:1}; { wethepeople:1}; { nation:1}; { impeachtrump:1}; { impeachtrumpnow:1}; { sleazytrump:1}; { cronies:1}; { stapf:1}; { voxdotcom:1}; { columnist:1}; { david:1}; { roberts:1}; { calls:1}; { ohio:1}; { power:1}; { plant:1}; { bailout:1}; { counterproductive:1}; { corrupt:1}; { piece:1}; { state:1}; { ene:1}; { haleymoreen:1}; { willchamberlain:1}; { arthurschwartz:1}; { should:1}; { above:1}; { partisan:1}; { politics:1}; { michaelkeith:1}; { lorddianna:1}; { jarheadrent:1}; { deborah4bp2001:1}; "
2921357452;"{ rt:16}; { valerio_scanu:11}; { il:9}; { https:9}; { di:8}; { co:8}; { è:6}; { per:4}; { diregiovani:4}; { la:4}; { diretta:4}; { e:4}; { vi:3}; { che:3}; { le:3}; { mimì:3}; { valerio:3}; { un:3}; { con:2}; { da:2}; { ieri:2}; { sulla:2}; { nostra:2}; { pagina:2}; { ecco:2}; { h:2}; { domani:2}; { sarà:2}; { valerioscanu:2}; { mattino5:2}; { milano:2}; { allmusicitalia:2}; { buon:2}; { compleanno:2}; { 2019:2}; { si:2}; { sanremo_summer:2}; { affrontiamoci:2}; { luglio:2}; { scanu:2}; { rs5:2}; { l:2}; { mediasetplay:1}; { scusatemi:1}; { disturbo:1}; { segnalo:1}; { mancano:1}; { delle:1}; { puntate:1}; { 10:1}; "
971721103;"{ rt:17}; { peugeotitalia:17}; { la:9}; { https:8}; { nuova:7}; { di:7}; { peugeot:7}; { e:6}; { del:6}; { co:6}; { l:5}; { più:4}; { un:4}; { che:4}; { al:4}; { per:3}; { il:3}; { auto:3}; { della:3}; { peugeot208:2}; { ci:2}; { è:2}; { raggiunge:2}; { unboringthefuture:2}; { rolandgarros:2}; { dell:2}; { fa:2}; { va:2}; { rg19:2}; { concorso:2}; { italia:2}; { serie:2}; { dai:2}; { 205:2}; { pronti:1}; { vivere:1}; { grande:1}; { ecco:1}; { nuovo:1}; { peugeotlandtrek:1}; { arrivo:1}; { america:1}; { latina:1}; { africa:1}; { livebigger:1}; { scende:1}; { gara:1}; { debutta:1}; { nel:1}; { corso:1}; "
2921287407;"{ rt:17}; { https:12}; { co:11}; { valerio_scanu:9}; { il:5}; { di:4}; { è:4}; { la:4}; { valerio:4}; { un:4}; { le:3}; { intervista:3}; { della:3}; { mia:3}; { affrontiamoci:3}; { scanu:3}; { per:3}; { che:3}; { alla:3}; { recensiamomusic:2}; { valerioscanu:2}; { mi:2}; { quella:2}; { mimì:2}; { allmusicitalia:2}; { buon:2}; { compleanno:2}; { 2019:2}; { si:2}; { vi:2}; { sardegna:2}; { luglio:2}; { 30:2}; { rs5:2}; { ha:2}; { l:2}; { su:2}; { e:2}; { colui:2}; { dalla:2}; { gioia:2}; { melodia:2}; { una:2}; { oggi:2}; { pertuttelevolteche:1}; { p2il0fmb7r:1}; { piacciono:1}; { belle:1}; { voci:1}; { come:1}; "
484162494;"{ rt:14}; { di:12}; { che:11}; { il:7}; { è:6}; { https:5}; { co:5}; { la:5}; { per:5}; { gli:4}; { storie_italiane:4}; { valerio_scanu:4}; { un:4}; { sono:3}; { stanzaselvaggia:3}; { l:3}; { eleonoradaniele:3}; { come:3}; { e:3}; { gassmangassmann:2}; { perché:2}; { lo:2}; { partecipanti:2}; { visto:2}; { hanno:2}; { telethonitalia:2}; { queste:2}; { anche:2}; { ai:2}; { quelli:2}; { cosa:2}; { se:2}; { al:2}; { ha:2}; { si:2}; { fare:2}; { barackobama:1}; { day:1}; { history:1}; { books:1}; { theamandagorman:1}; { delivered:1}; { poem:1}; { more:1}; { met:1}; { the:1}; { moment:1}; { young:1}; { people:1}; { like:1}; "
3182660278;"{ valerio_scanu:19}; { rt:17}; { livetour2018:14}; { armatascanu:13}; { rose:12}; { https:11}; { live:10}; { co:10}; { da:9}; { lescanuinviate:9}; { letizialebe:5}; { e:5}; { con:4}; { la:4}; { il:3}; { grazi_osa:3}; { putignano:3}; { oh:2}; { un:2}; { vi:2}; { è:2}; { due:2}; { questa:2}; { solo:2}; { sera:2}; { scanu:2}; { grande:2}; { per:2}; { ed:2}; { del:2}; { si:2}; { di:2}; { cosa:1}; { sta:1}; { succedendo:1}; { improvvisata:1}; { piena:1}; { regola:1}; { irene:1}; { ne:1}; { ilmondoèmio:1}; { livetour201:1}; { ricordatidinoi:1}; { ucra8hunx5:1}; { pertuttelevolteche:1}; { interroga:1}; { controlla:1}; { momento:1}; { dei:1}; { medley:1}; "
449038596;"{ rt:16}; { di:15}; { che:11}; { e:8}; { il:7}; { ha:7}; { https:6}; { co:6}; { una:6}; { è:6}; { non:6}; { la:5}; { renzi:4}; { l:4}; { le:3}; { per:3}; { lo:3}; { da:3}; { iv:3}; { si:3}; { escort:3}; { può:3}; { del:3}; { anche:3}; { nonelarena:3}; { governo:2}; { perché:2}; { questo:2}; { grillina:2}; { fa:2}; { parte:2}; { stato:2}; { ad:2}; { solo:2}; { lui:2}; { tempo:2}; { quando:2}; { ministri:2}; { melania:2}; { su:2}; { un:2}; { stesso:2}; { trump:2}; { essere:2}; { oggi:2}; { flash:2}; { con:2}; { al:2}; { cosa:2}; { insultano:2}; "
4636335555;"{ rt:20}; { valerio_scanu:20}; { storie_italiane:15}; { eleonoradaniele:13}; { storieitaliane:12}; { raiuno:10}; { blogsocialtv1:7}; { di:7}; { per:6}; { mercuzi0:5}; { trsdesantis:5}; { è:4}; { mia:4}; { https:3}; { co:3}; { e:3}; { sempre:2}; { insieme:2}; { vi:2}; { anomis_anomis70:2}; { l:2}; { martini:2}; { più:2}; { grandi:2}; { poco:2}; { é:2}; { ieri:2}; { adoro:2}; { grande:2}; { ospiti:2}; { il:2}; { sanremo2019:2}; { 1:2}; { mariaianne91:1}; { bello:1}; { rivedervi:1}; { siete:1}; { stupendi:1}; { carolynsmi:1}; { tina64884808:1}; { insomma:1}; { non:1}; { mi:1}; { sembra:1}; { così:1}; { speciale:1}; { rovazzi:1}; { migliavs:1}; { carolynsmith:1}; { seguiamo:1}; "
2919964222;"{ rt:20}; { valerio_scanu:17}; { storieitaliane:11}; { eleonoradaniele:9}; { di:8}; { e:6}; { il:5}; { pertuttelevolteche:5}; { https:5}; { per:4}; { una:4}; { co:4}; { 2010:3}; { che:3}; { da:3}; { su:3}; { storie_italiane:3}; { vittoria:3}; { non:3}; { sono:3}; { tutti:3}; { l:3}; { un:2}; { famiglia:2}; { del:2}; { sanremo:2}; { con:2}; { le:2}; { rai:2}; { ospiti:2}; { seguiteci:2}; { diecianni:2}; { gli:2}; { raiuno:2}; { sanremo2010:2}; { elisabettadelog:2}; { si:2}; { sempre:2}; { bello:2}; { dalla:2}; { laura_ganna:2}; { anno:2}; { dieci:2}; { anni:2}; { sanremorai:2}; { vederlo:2}; { anche:2}; { milly_carlucci:1}; { grazie:1}; { grande:1}; "
3315099276;"{ rt:20}; { di:12}; { citroenitalia:10}; { il:10}; { del:8}; { peugeotitalia:7}; { al:7}; { la:6}; { citroën:6}; { e:6}; { peugeot:6}; { nel:5}; { per:5}; { un:5}; { con:5}; { ha:4}; { dal:4}; { è:4}; { 1:4}; { goodwood:3}; { festival:3}; { speed:3}; { 4:3}; { dsitalia:3}; { della:3}; { italia:3}; { più:3}; { https:3}; { co:3}; { l:3}; { nuova:3}; { brand:3}; { che:2}; { le:2}; { da:2}; { prodotto:2}; { citroënorigins:2}; { km:2}; { semestre:2}; { 2019:2}; { mercato:2}; { rally:1}; { casentino:1}; { mircostraffi:1}; { ripetuto:1}; { prestazione:1}; { superlativa:1}; { lo:1}; { aveva:1}; { portato:1}; "
4874146875;"{ rt:20}; { valerio_scanu:17}; { eleonoradaniele:13}; { storie_italiane:11}; { storieitaliane:11}; { raiuno:10}; { https:9}; { co:8}; { di:6}; { è:5}; { 1:5}; { per:5}; { che:4}; { la:4}; { si:3}; { al:3}; { sanremorai:3}; { con:3}; { il:3}; { mattina:3}; { 000:3}; { su:3}; { sanremo2019:3}; { studio:2}; { carmenrusso_:2}; { e:2}; { unsolonome7:2}; { lina_palmese:2}; { francescaalotta:2}; { andata:2}; { blogsocialtv1:2}; { boom:2}; { ieri:2}; { segna:2}; { spettatori:2}; { share:2}; { trovarci:2}; { diretta:2}; { può:2}; { dire:2}; { domani:2}; { commentare:2}; { festival:2}; { ospiti:2}; { scatenano:1}; { ritmo:1}; { della:1}; { canzone:1}; { vincitrice:1}; { mahmood_music:1}; "
992839373405093888;"{ rt:17}; { https:14}; { co:14}; { sabrina:8}; { olivia:8}; { bridgerton:4}; { this:4}; { the:4}; { watching:3}; { carpenter:3}; { amp:3}; { rodrigo:3}; { ko:2}; { re:2}; { never:2}; { http:2}; { right:2}; { finished:2}; { dear:2}; { fate:2}; { winx:2}; { saga:2}; { picture:2}; { team:2}; { a:2}; { sana:1}; { dec:1}; { 15:1}; { ulit:1}; { tapos:1}; { pinigilan:1}; { yung:1}; { lagnat:1}; { para:1}; { nasulit:1}; { bakasyon:1}; { pwede:1}; { din:1}; { bumalik:1}; { na:1}; { lang:1}; { march:1}; { 17:1}; { selenarryy:1}; { taylor:1}; { swift:1}; { selena:1}; { gomez:1}; { harry:1}; { styles:1}; "
393483438;"{ rt:15}; { https:12}; { co:12}; { non:3}; { marcobertolin0:3}; { da:3}; { è:3}; { una:2}; { l:2}; { mi:2}; { lazystardust1:2}; { per:2}; { un:2}; { io:2}; { dalla:2}; { disubbidisci:2}; { garbo:1}; { vorrei:1}; { regnare:1}; { wms0gl3tjn:1}; { marchinosanchez:1}; { nella:1}; { vita:1}; { si:1}; { perdono:1}; { tanti:1}; { treni:1}; { però:1}; { ricordati:1}; { cosa:1}; { noi:1}; { aspettavamo:1}; { aereo:1}; { drmahbuse:1}; { vade:1}; { retro:1}; { gente:1}; { pesante:1}; { egocentrica:1}; { annoiate:1}; { tu:1}; { eh:1}; { 80s_mad:1}; { txuxqda2pl:1}; { oasis:1}; { look:1}; { back:1}; { anger:1}; { dk8ldzlbv3:1}; { afylb3ojme:1}; "
949059133893853186;"{ rt:17}; { https:11}; { co:10}; { the:6}; { one:5}; { direction:5}; { 1d:4}; { s:3}; { boys:2}; { dalam:2}; { rakyat:2}; { 10yearsof1d:2}; { website:2}; { say:2}; { 10:2}; { years:2}; { best:2}; { world:2}; { vibezmoon91:1}; { zayn:1}; { malik:1}; { spotted:1}; { filming:1}; { carpool:1}; { karaoke:1}; { rest:1}; { ed8mcdwd7e:1}; { jefrinichol:1}; { seorang:1}; { terpelajar:1}; { harus:1}; { sudah:1}; { berbuat:1}; { adil:1}; { sejak:1}; { pikiran:1}; { apalagi:1}; { perbuatan:1}; { pramoedya:1}; { meigenistyle:1}; { sasaeng:1}; { fans:1}; { tolong:1}; { ikuti:1}; { member:1}; { dpr:1}; { sampe:1}; { ke:1}; { kamarnya:1}; { jeromepolin:1}; "
